epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
55,0.11847737373828889,0.3897981727600098,4.024000000000001,11.810000000000002,0.030000000000001137,0.45000000000000284
56,0.11943635987043381,0.3895593166351318,4.140000000000001,12.019999999999996,0.036000000000001364,0.4399999999999977
57,0.11787785792827606,0.3912481692314148,4.1299999999999955,12.049999999999997,0.031999999999996476,0.46999999999999886
58,0.11771485115289688,0.38701231026649474,4.078000000000003,11.930000000000007,0.04200000000000159,0.46999999999999886
59,0.11851410623550415,0.393291286277771,4.069999999999993,11.849999999999994,0.04399999999999693,0.480000000000004
60,0.11451345134735108,0.3911425898075104,3.8700000000000045,12.11,0.028000000000005798,0.4899999999999949
61,0.11799461923837662,0.38941991205215454,4.024000000000001,11.819999999999993,0.030000000000001137,0.45999999999999375
62,0.11483830753326416,0.388706965303421,3.971999999999994,11.909999999999997,0.02599999999999625,0.4399999999999977
63,0.11188129420280457,0.3897731858730316,3.793999999999997,11.810000000000002,0.02400000000000091,0.4300000000000068
64,0.11209709453105926,0.39168312950134276,3.8599999999999994,11.900000000000006,0.036000000000001364,0.4300000000000068
65,0.11372455295562744,0.3924803806304932,3.853999999999999,11.799999999999997,0.02400000000000091,0.4300000000000068
66,0.11425620011329651,0.38985628986358645,3.8900000000000006,11.900000000000006,0.04000000000000625,0.4399999999999977
67,0.11160505011081695,0.3910283274650574,3.8659999999999997,12.069999999999993,0.028000000000005798,0.45999999999999375
68,0.11331583511829377,0.39083324227333066,3.921999999999997,11.86,0.030000000000001137,0.45000000000000284
69,0.11364785988807678,0.3950798991680145,3.843999999999994,12.030000000000001,0.031999999999996476,0.45999999999999375
70,0.11219329264640808,0.3906179351329803,3.8739999999999952,11.730000000000004,0.01999999999999602,0.4300000000000068
71,0.1103057260608673,0.39132761645317077,3.7339999999999947,11.760000000000005,0.0379999999999967,0.4300000000000068
72,0.11136260172367096,0.3917766112804413,3.7319999999999993,11.930000000000007,0.034000000000006025,0.45000000000000284
73,0.10847426618337631,0.38852234988212586,3.7240000000000038,11.86,0.0379999999999967,0.4399999999999977
74,0.10947927862882614,0.3946726400375366,3.6359999999999957,11.930000000000007,0.034000000000006025,0.4399999999999977
75,0.10823669934272766,0.3933371746063232,3.6260000000000048,11.799999999999997,0.02200000000000557,0.4300000000000068
76,0.10918309728384018,0.39322014174461367,3.769999999999996,11.86,0.02599999999999625,0.46999999999999886
77,0.10512007060527802,0.3909906966686249,3.554000000000002,11.900000000000006,0.02200000000000557,0.4200000000000017
78,0.1094271120929718,0.39284398097991946,3.6500000000000057,11.909999999999997,0.028000000000005798,0.4300000000000068
79,0.10411444548606873,0.39335843057632447,3.5079999999999956,11.930000000000007,0.034000000000006025,0.45000000000000284
80,0.10336655920505523,0.39375818195343015,3.5819999999999936,11.959999999999994,0.04399999999999693,0.45000000000000284
81,0.10490305006742477,0.3933249083995819,3.4479999999999933,11.819999999999993,0.030000000000001137,0.45999999999999375
82,0.10526106169223785,0.3934459798812866,3.5559999999999974,11.920000000000002,0.028000000000005798,0.45000000000000284
83,0.10625968644618988,0.3971502613067627,3.6359999999999957,11.909999999999997,0.030000000000001137,0.4300000000000068
84,0.10489775811672211,0.39855258951187134,3.5660000000000025,11.900000000000006,0.02599999999999625,0.4399999999999977
85,0.10289532175064087,0.39592045178413393,3.519999999999996,11.75,0.028000000000005798,0.4300000000000068
86,0.10264398087024688,0.39546994562149046,3.486000000000004,11.829999999999998,0.01999999999999602,0.45999999999999375
87,0.1042512415933609,0.39743666458129884,3.554000000000002,11.849999999999994,0.01999999999999602,0.45999999999999375
88,0.10126029960393905,0.3983905484676361,3.486000000000004,11.900000000000006,0.02400000000000091,0.45000000000000284
89,0.10242354254245759,0.3991186469078064,3.5259999999999962,11.879999999999995,0.01999999999999602,0.4300000000000068
90,0.10179217515945435,0.3942526773929596,3.5,11.86,0.018000000000000682,0.4300000000000068
91,0.10010104780912399,0.402208891582489,3.347999999999999,11.900000000000006,0.02200000000000557,0.45000000000000284
92,0.09926975500822068,0.3982376078128815,3.4200000000000017,11.909999999999997,0.007999999999995566,0.45999999999999375
93,0.10175965332508087,0.3969687249660492,3.5079999999999956,11.930000000000007,0.028000000000005798,0.4200000000000017
94,0.09993120470523834,0.3969171802997589,3.436000000000007,11.959999999999994,0.016000000000005343,0.45999999999999375
95,0.0990398054432869,0.39904706315994265,3.4000000000000057,11.819999999999993,0.02599999999999625,0.45999999999999375
96,0.099743683552742,0.39670934681892395,3.4380000000000024,11.86,0.013999999999995794,0.46999999999999886
97,0.09642826015353202,0.3986293053627014,3.280000000000001,11.760000000000005,0.028000000000005798,0.4300000000000068
98,0.09945833000659943,0.39958206214904785,3.4879999999999995,11.829999999999998,0.018000000000000682,0.45999999999999375
99,0.09598537783145905,0.400515992975235,3.319999999999993,11.760000000000005,0.02400000000000091,0.45000000000000284
100,0.09898684303998947,0.39872229156494143,3.4039999999999964,11.799999999999997,0.028000000000005798,0.4300000000000068
101,0.09575561239480972,0.40227992134094237,3.2279999999999944,11.879999999999995,0.02200000000000557,0.45999999999999375
102,0.09558704799175262,0.4019935118675232,3.304000000000002,11.769999999999996,0.02599999999999625,0.45000000000000284
103,0.0936064253950119,0.4038602718830109,3.122,11.840000000000003,0.018000000000000682,0.4399999999999977
104,0.09285801966905594,0.4054393387794495,3.097999999999999,11.829999999999998,0.018000000000000682,0.45000000000000284
105,0.0953708438873291,0.39938167233467103,3.308000000000007,11.719999999999999,0.01999999999999602,0.45000000000000284
106,0.09694022560596466,0.402571133518219,3.4180000000000064,11.819999999999993,0.016000000000005343,0.4300000000000068
107,0.09309608877658844,0.4008099313735962,3.230000000000004,11.89,0.02599999999999625,0.4399999999999977
108,0.09221884079694748,0.40389353938102723,3.2319999999999993,11.829999999999998,0.02400000000000091,0.4300000000000068
109,0.09207663903951645,0.4016342402935028,3.147999999999996,11.930000000000007,0.013999999999995794,0.45999999999999375
110,0.09066729423046112,0.4008932215213776,3.087999999999994,11.670000000000002,0.01999999999999602,0.46999999999999886
111,0.09129487886428833,0.40268025426864623,3.108000000000004,11.799999999999997,0.018000000000000682,0.4399999999999977
112,0.09088565577745437,0.4037586206912994,3.058000000000007,11.879999999999995,0.013999999999995794,0.4300000000000068
113,0.0908321554517746,0.4033337507247925,3.0999999999999943,11.870000000000005,0.016000000000005343,0.4000000000000057
114,0.09061159938335418,0.40530072803497313,3.024000000000001,11.780000000000001,0.016000000000005343,0.4200000000000017
115,0.08692184749603271,0.40237577548027037,2.9819999999999993,11.840000000000003,0.018000000000000682,0.45000000000000284
116,0.09167811116695404,0.40465716705322263,3.1400000000000006,11.909999999999997,0.02400000000000091,0.4399999999999977
117,0.08846028956890106,0.4080564228534698,3.043999999999997,11.790000000000006,0.013999999999995794,0.46999999999999886
118,0.08688180384159089,0.4076442545890808,3.0180000000000007,11.870000000000005,0.013999999999995794,0.45999999999999375
119,0.08725022061824798,0.40735845193862913,2.9740000000000038,11.819999999999993,0.010000000000005116,0.4399999999999977
120,0.08863364408731461,0.40738755507469177,3.0120000000000005,11.730000000000004,0.018000000000000682,0.4000000000000057
121,0.08834937742710114,0.4049819451808929,2.9939999999999998,11.700000000000003,0.013999999999995794,0.45000000000000284
122,0.08737332773923874,0.40602877163887025,2.971999999999994,11.700000000000003,0.012000000000000455,0.46999999999999886
123,0.08616172688007355,0.4076598839759827,2.9579999999999984,11.920000000000002,0.01999999999999602,0.45000000000000284
124,0.0865869779419899,0.4087826942920685,2.9180000000000064,11.819999999999993,0.02200000000000557,0.46999999999999886
125,0.08547684601783752,0.40814792590141297,2.932000000000002,11.709999999999994,0.013999999999995794,0.46999999999999886
126,0.08294453824996949,0.40852423753738404,2.834000000000003,11.760000000000005,0.018000000000000682,0.45999999999999375
127,0.08393908147335052,0.4072807447433472,2.867999999999995,11.879999999999995,0.012000000000000455,0.4300000000000068
128,0.08427966329097748,0.4074905714035034,2.8419999999999987,11.769999999999996,0.012000000000000455,0.45000000000000284
129,0.08362920122146607,0.4062788167953491,2.8859999999999957,11.760000000000005,0.007999999999995566,0.4399999999999977
130,0.08398433639287949,0.40936878175735475,2.8299999999999983,11.780000000000001,0.001999999999995339,0.45999999999999375
131,0.08223162662029267,0.410642449092865,2.817999999999998,11.75,0.013999999999995794,0.45000000000000284
132,0.08054755682229996,0.4078567130088806,2.7620000000000005,11.620000000000005,0.007999999999995566,0.4399999999999977
133,0.08276271131753922,0.40883367395401,2.8640000000000043,11.75,0.007999999999995566,0.4000000000000057
134,0.08290481436014176,0.40727452878952025,2.834000000000003,11.760000000000005,0.007999999999995566,0.4300000000000068
135,0.08348250868558883,0.4099509674072266,2.7960000000000065,11.790000000000006,0.012000000000000455,0.4399999999999977
136,0.08016966230869293,0.4110940679550171,2.641999999999996,12.040000000000006,0.006000000000000227,0.480000000000004
137,0.0823426530790329,0.4103517417907715,2.739999999999995,11.790000000000006,0.012000000000000455,0.480000000000004
138,0.08130967566013336,0.4084580058097839,2.8259999999999934,11.840000000000003,0.013999999999995794,0.4200000000000017
139,0.07982351127624512,0.41556876859664915,2.6880000000000024,11.950000000000003,0.012000000000000455,0.45999999999999375
140,0.07976393404245377,0.40792971096038816,2.7120000000000033,11.730000000000004,0.010000000000005116,0.4300000000000068
141,0.07840586519479752,0.41043912568092344,2.739999999999995,11.780000000000001,0.012000000000000455,0.46999999999999886
142,0.07874324759960175,0.41056178636550905,2.695999999999998,11.659999999999997,0.007999999999995566,0.46999999999999886
143,0.07863688356041908,0.41176024665832517,2.6700000000000017,11.790000000000006,0.012000000000000455,0.4399999999999977
144,0.07997476267576217,0.41150374002456663,2.7579999999999956,11.75,0.012000000000000455,0.4200000000000017
145,0.07616696844339371,0.4100652409553528,2.5220000000000056,11.590000000000003,0.006000000000000227,0.480000000000004
146,0.0764137119102478,0.41339666643142703,2.573999999999998,11.819999999999993,0.013999999999995794,0.4300000000000068
147,0.07866321813106537,0.4120417912483215,2.7180000000000035,11.739999999999995,0.010000000000005116,0.45999999999999375
148,0.07895941885471344,0.4107398334503174,2.7120000000000033,11.75,0.012000000000000455,0.45999999999999375
149,0.07843671046972275,0.41413803730010984,2.628,11.930000000000007,0.010000000000005116,0.45999999999999375
150,0.07696537129878998,0.4143134729385376,2.549999999999997,11.950000000000003,0.012000000000000455,0.45000000000000284
151,0.07513674330472946,0.41266830310821534,2.5819999999999936,11.739999999999995,0.0040000000000048885,0.4899999999999949
152,0.07538656980037689,0.42166260919570925,2.519999999999996,11.950000000000003,0.010000000000005116,0.480000000000004
153,0.0770972485780716,0.4134151713371277,2.671999999999997,11.700000000000003,0.001999999999995339,0.45999999999999375
154,0.07510818869829178,0.4164963404655457,2.530000000000001,11.769999999999996,0.006000000000000227,0.45999999999999375
155,0.07474752717733384,0.41485919761657714,2.450000000000003,11.620000000000005,0.010000000000005116,0.4899999999999949
156,0.07553742105960846,0.4157670050621033,2.5660000000000025,11.629999999999995,0.012000000000000455,0.45999999999999375
157,0.07187375320971012,0.41624607114791873,2.3940000000000055,11.86,0.007999999999995566,0.480000000000004
158,0.07568013585567475,0.41691293449401856,2.5799999999999983,11.780000000000001,0.010000000000005116,0.480000000000004
159,0.07380844810247421,0.41564504652023315,2.5420000000000016,11.790000000000006,0.0040000000000048885,0.45000000000000284
160,0.07357283249855041,0.41868266048431396,2.5,11.659999999999997,0.016000000000005343,0.45000000000000284
161,0.07013598503112793,0.41670221843719485,2.328000000000003,11.700000000000003,0.010000000000005116,0.45000000000000284
162,0.07253792319417,0.4189868139266968,2.436000000000007,11.620000000000005,0.013999999999995794,0.4399999999999977
163,0.07182482999920844,0.41924158916473386,2.4279999999999973,11.829999999999998,0.007999999999995566,0.4399999999999977
164,0.07043236013889313,0.41834472723007204,2.3640000000000043,11.730000000000004,0.007999999999995566,0.46999999999999886
165,0.07079087081432342,0.4180258193016052,2.391999999999996,11.829999999999998,0.012000000000000455,0.46999999999999886
166,0.07165561272144318,0.41868939981460573,2.334000000000003,11.790000000000006,0.010000000000005116,0.45999999999999375
167,0.06974574993133545,0.418371772480011,2.367999999999995,11.680000000000007,0.013999999999995794,0.46999999999999886
168,0.06888629657626152,0.4210509346008301,2.3319999999999936,11.769999999999996,0.010000000000005116,0.45999999999999375
169,0.07008571218729019,0.41939010696411133,2.2579999999999956,11.730000000000004,0.010000000000005116,0.480000000000004
170,0.06979838520050048,0.4190690711021423,2.2900000000000063,11.670000000000002,0.007999999999995566,0.45000000000000284
171,0.06890919554233552,0.41968896617889406,2.304000000000002,11.650000000000006,0.006000000000000227,0.480000000000004
172,0.0698602562904358,0.4187457263946533,2.3760000000000048,11.719999999999999,0.012000000000000455,0.480000000000004
173,0.067909933283329,0.41959724636077883,2.2900000000000063,11.799999999999997,0.0040000000000048885,0.4399999999999977
174,0.06705333549022674,0.4213949664115906,2.1580000000000013,11.680000000000007,0.007999999999995566,0.45000000000000284
175,0.06682293288111686,0.42182331056594846,2.2079999999999984,11.780000000000001,0.007999999999995566,0.45000000000000284
176,0.06669338359832763,0.41972626571655275,2.1839999999999975,11.670000000000002,0.006000000000000227,0.45000000000000284
177,0.06785401972651482,0.4276771842956543,2.254000000000005,12.010000000000005,0.010000000000005116,0.45000000000000284
178,0.06888312897920608,0.420626908493042,2.319999999999993,11.769999999999996,0.013999999999995794,0.480000000000004
179,0.06680588060855866,0.42346363697052003,2.274000000000001,11.849999999999994,0.006000000000000227,0.480000000000004
180,0.06705545522928238,0.4199429371833801,2.236000000000004,11.760000000000005,0.0040000000000048885,0.45000000000000284
181,0.06907582067489625,0.4237212209701538,2.317999999999998,11.780000000000001,0.006000000000000227,0.45999999999999375
182,0.06715008729219436,0.42710037117004396,2.254000000000005,12.049999999999997,0.0040000000000048885,0.4899999999999949
183,0.06544992089271545,0.4220618182182312,2.1779999999999973,11.799999999999997,0.006000000000000227,0.45000000000000284
184,0.06372812251329422,0.42760097999572755,2.1200000000000045,11.719999999999999,0.001999999999995339,0.46999999999999886
185,0.06669936853885651,0.42305116024017336,2.206000000000003,11.769999999999996,0.001999999999995339,0.480000000000004
186,0.06432692006111145,0.42902045669555666,2.108000000000004,11.780000000000001,0.012000000000000455,0.480000000000004
187,0.061369903115034104,0.422025608253479,2.0379999999999967,11.700000000000003,0.001999999999995339,0.46999999999999886
188,0.06313146980762482,0.4267785110473633,2.162000000000006,11.870000000000005,0.0,0.4899999999999949
189,0.06533395068883896,0.42504412698745725,2.219999999999999,11.780000000000001,0.0040000000000048885,0.46999999999999886
190,0.06279860717296601,0.4246622884750366,2.0559999999999974,11.870000000000005,0.007999999999995566,0.4899999999999949
191,0.06400581258058548,0.42994016399383544,2.1159999999999997,11.89,0.0040000000000048885,0.480000000000004
192,0.06363231976985931,0.42280103788375856,2.058000000000007,11.680000000000007,0.0040000000000048885,0.45999999999999375
193,0.06505015229940414,0.4258539346694946,2.215999999999994,11.75,0.0040000000000048885,0.4399999999999977
194,0.06486327860832214,0.42745597057342527,2.182000000000002,11.840000000000003,0.007999999999995566,0.46999999999999886
195,0.06071191935420037,0.4268410726547241,2.0360000000000014,11.620000000000005,0.007999999999995566,0.4899999999999949
196,0.062017743513584134,0.42546449384689333,2.0019999999999953,11.730000000000004,0.007999999999995566,0.5
197,0.06256981421947479,0.42840172939300536,2.152000000000001,11.75,0.0040000000000048885,0.480000000000004
198,0.06401527274370193,0.42934722566604616,2.1779999999999973,11.75,0.007999999999995566,0.45999999999999375
199,0.06266775216579437,0.4273991148948669,2.1539999999999964,11.659999999999997,0.0,0.4300000000000068
200,0.06329858609676361,0.43132059164047243,2.1500000000000057,11.64,0.001999999999995339,0.480000000000004
